name,code,state,lat,lon
BAMANHERI,BMHR,Uttar Pradesh,29.514762,77.70639
BARMER,BME,Rajasthan,25.7445219,71.397067
BOLDA,BLC,Maharashtra,19.5520321,77.2735908
BAKAYANWALA,BKWA,Rajasthan,30.143292,73.985818
BHILDI,BLDI,Gujarat,24.194251,72.008187
BAHJOI,BJ,Uttar Pradesh,28.4014996,78.6315064
AHMEDABAD JN,ADIJ, ,23.025715,72.601716
Bhimasar,BMSR,Gujarat,23.53366094,70.88691945
BILESHWAR,BLWR,Gujarat,22.382129,70.830427
BUDHAKHERA,BKDE,Haryana,29.378719,76.557193
BMY H CABIN,HCAB, ,21.220991,81.464891
KORUKKUPET JN,KOK, ,13.1204898,80.27837727
BHAYAVADAR,BHY,Gujarat,21.84783718,70.23614486
VALSAD,BL,Gujarat,20.6085595,72.9335291
TONDIARPETTAI,TNP, ,13.12624,80.28092114
BANSAPAHAR,BNSP,Uttar Pradesh,25.055505,81.050022
ULUBARIA,ULB, ,22.472428,88.093209
Balrampur,BLP,Uttar Pradesh,27.41582061,82.1606699
V.O.C. NAGAR,VOC, ,13.14030163,80.28745678
CHITTERI,CTRE, ,13.068172,79.597909
THALANGAI,TUG, ,13.003678,79.426128
ANUPGARH,APH,Rajasthan,29.1968977,73.2045643
WALAJAH ROAD JN,WJR, ,12.970676,79.360511
BAIJNATH MANDIR,BJMR,Himachal Pradesh,32.05262566,76.65152894
MUKUNDARAYAPURM,MCN, ,12.977678,79.289067
TIRUVOTTIYUR,TVT, ,13.160025,80.296454
BIKRAMPUR,BMR,Madhya Pradesh,23.082226,79.586316
BANKHEDI,BKH,Madhya Pradesh,22.7748819,78.5379969
Akra,AKRA,West Bengal,22.514668,88.249021
BANAPURA,BPF,Madhya Pradesh,22.47035755,77.48073161
BALLEKERE HALT,BLKR,Karnataka,13.502322,76.023514
SUCHINDRAM,SUCH,Tamil Nadu,8.149479,77.466792
Bojawas,BJWS,Haryana,28.312786,76.252868
Belagula,BLGA,Karnataka,12.38569868,76.58870326
BALLI,BLLI,Goa,15.1517258,74.0209756
Bara Jamda,BJMD,Jharkhand,22.1665327,85.412392
Bramhapuri,BMP,Maharashtra,20.603943,79.867537
Bichia,BIC,Uttar Pradesh,28.1830705,81.2720808
Bilkha,BILK,Gujarat,21.4430784,70.6004021
Badampahar,BMPR,Orissa,22.2640234,86.1808182
Bamangram,BMGR,West Bengal,25.62213987,88.19128322
Banpur,BPN,West Bengal,23.45186861,88.76185515
Bamla,BMLL,Haryana,28.832464,76.244079
Bamhni,BMW,Maharashtra,20.922361,79.364152
KORATTUR,KOTR, ,13.113345,80.184062
PERAMBUR CARRIAGE WORKS,PCW, ,13.10724,80.238659
VILLIVAKKAM,VLK, ,13.110062,80.209621
Bellenahalli,BNHL,Karnataka,14.243859,76.554391
PATTARAVKKAM,PVM, ,13.114872,80.166656
AMBATTUR,ABU, ,13.11430598,80.15252491
ANNANUR,ANNR, ,13.116018,80.126743
Kumsi,KMSI, ,14.051954,75.402042
AVADI,AVD, ,13.118247,80.100518
HINDU COLLEGE,HC, ,13.118538,80.074903
PATTABIRAM,PAB, ,13.11926,80.065424
NEMILICHERRY HALT,NEC, ,13.121643,80.045378
SEVVAPET ROAD,SVR, ,13.124997,79.966688
PUTLUR HALT,PTLR, ,13.122922,79.9371
EGATTUR HALT,EGT, ,13.106198,79.88406
Bhojudih Junction,BJE,Jharkhand,23.642175,86.4469993
MANUR,MAF, ,13.096025,79.801508
MOSUR,MSU, ,13.0857349,79.71884098
MELPAKKAM,MLPM, ,13.080671,79.659245
MARUDALAM,MRLM, ,12.99726,79.399298
BAZPUR,BPZ,Uttarakhand,29.1578998,79.1463827
BAREILLY,BRY,Uttar Pradesh,28.3372843,79.4109744
BALLALPUR,BQZ,West Bengal,24.747459,87.912243
BARNALA,BNN,Punjab,30.3703968,75.5492466
BINJHOL HALT,BNJL,Haryana,29.344605,76.923781
KALAMNA,KAV, ,21.168195,79.140955
BHIMNATH,BNH,Gujarat,22.245963,71.92503
BHANVAD,BNVD,Gujarat,21.9330444,69.7988578
Baraigram Junction,BRGM,Assam,24.684059,92.344106
BISHRAMPUR,BSPR,Chhattisgarh,23.179178,82.98289
BAIKUNTHPUR RD,BRH,Chhattisgarh,23.317286,82.5298836
SALWA,SAL, ,21.236542,79.292976
Bhatkal,BTKL,Karnataka,13.987012,74.56730199
THARSA,TAR, ,21.256602,79.41467
TUMSAR ROAD,TMR, ,21.342437,79.751419
GANGAJHARI,GJ, ,21.443153,80.058885
BHAGWANSAR,BNSR,Rajasthan,29.343806,73.859791
PANIAJOB,PJB, ,21.183732,80.693768
TIRUVALAM,THL, ,12.974779,79.245745
Bhanohad Punjab,BQH,Punjab,30.85173825,75.70970576
SEVUR,SVUR, ,12.971785,79.189821
KATPADI JN,KPD, ,12.972734,79.135341
BARIPURA,BPRA,Uttar Pradesh,25.340728,79.943488
PACHACHAKUPAM,PCKM, ,12.822656,78.757365
DONGARGARH,DGG, ,21.185492,80.759857
Baripada,BPO,Orissa,21.9227408,86.73709
Borsad,BO,Gujarat,22.401548,72.909158
JATKANHAR,JTR, ,21.1798,80.821965
Banisar,BS,Rajasthan,28.06756342,73.89548792
ANTAH,ATH,Rajasthan,25.1611771,76.3072684
BHONRA,BON,Rajasthan,25.17106114,76.19767366
Bhatgaon,BOV,Chhattisgarh,21.171626,81.712724
MUSRA,MUA, ,21.152966,80.879372
BANGALORE EAST,BNCE,Karnataka,13.00148,77.6184701
Baruipur Junction,BRP,West Bengal,22.366658,88.431647
ITEHAR,AAH,Madhya Pradesh,26.562635,78.683783
RAYAT PURA,RYT,Madhya Pradesh,26.456937,78.381881
BHADROLI,BBY,Madhya Pradesh,26.30595,78.181356
BAKAL,BAKL, ,21.123637,80.940946
Bathna Krittibas Halt,BTKB,West Bengal,23.2363136,88.48266943
GONDA JN,GD, ,27.154613,81.978152
Akashi,AKZ,Jharkhand,23.3851244,84.88778586
BANDH BARETA,BR,Rajasthan,26.910367,77.364108
DHANETA,DAN, ,28.512294,79.264748
CHAKRA ROAD,CKYD,Uttar Pradesh,26.001213,83.672178
MURHIPAR,MUP, ,21.183141,81.148154
BHOKE,BOKE,Maharashtra,17.0490546,73.3810615
RASMARA,RSM, ,21.204118,81.2164
PARDHANDE,PHQ, ,20.72929519,75.37694143
PACHORA JN,PC, ,20.668385,75.34831
Basukinath,BSKH,Jharkhand,24.388941,87.045099
Bhesana Manknaj,BSKN,Gujarat,23.49875695,72.33120864
GALAN,GAA, ,20.60959981,75.27700034
NAGARDEVLA,NGD, ,20.60300165,75.19810611
ASVALI,AV, ,19.817371,73.751085
PADLI,PI, ,19.783928,73.665733
GHOTI,GO, ,19.722911,73.635944
IGATPURI,IGP, ,19.694053,73.562379
SHAHAD,SHAD, ,19.244702,73.158611
ASAUDAH,ASE,Haryana,28.73653776,76.85877285
ASTHAL BOHAR,ABO,Haryana,28.857765,76.629155
KILA ZAFARGARH,KZH,Haryana,29.080581,76.4289532
BHANKALA HALT,BNQL,Uttar Pradesh,29.84559084,77.47434932
BANKURA,BQA,West Bengal,23.2243871,87.0746875
Barauli,BRLI,Uttar Pradesh,26.552056,77.424988
Balpur Halt,BPRH,Chhattisgarh,22.115136,82.694138
Banmankhi Junction,BNKI,Bihar,25.885092,87.193664
ATTIPPATTU,AIP, ,13.26116317,80.28894591
MINJUR,MJR, ,13.281979,80.260192
Brace Bridge,BRJ,West Bengal,22.517861,88.301496
Bazurghat,BZGT,Assam,24.607593,92.383418
Algapur,ALGP,Assam,24.754753,92.595918
TARANA ROAD,TAN, ,23.264582,76.067017
DOIWALA,DWO,Uttarakhand,30.175451,78.12218
BRAR SQUARE,BRSQ,Delhi NCT,28.613526,77.14079
KHATAULI,KAT,Uttar Pradesh,29.273712,77.736988
Bissau,BUB,Rajasthan,28.2401014,75.0612084
PABLI KHAS,PQY,Uttar Pradesh,29.05601,77.698335
GULDHAR,GUH,Uttar Pradesh,28.703752,77.455792
BORDI ROAD,BRRD,Gujarat,20.122424,72.766138
BHAIROGANJ,BRU,Bihar,27.15141815,84.24239742
BETTIAH,BTH,Bihar,26.8058847,84.5229561
MALKAPUR,MKU, ,20.891974,76.202946
BHARSENDI,BSDL,Madhya Pradesh,24.036488,82.06039
Bulandshahr,BSC,Uttar Pradesh,28.3919187,77.8482415
Betheria Ghola,BTPG,West Bengal,22.350122,88.573321
Bethampurdi,BTPD,Andhra Pradesh,17.543986,80.573657
BASHARATGANJ,BTG,Uttar Pradesh,28.288009,79.2851956
BHATINDA CANTT,BTIC,Punjab,30.19088,74.954044
ALAL,ALL,Punjab,30.377725,75.72074952
WADODA,WADO, ,20.88854467,76.27984696
KHUMGAON BURTI,KJL, ,20.866943,76.401107
NANDURA,NN, ,20.838889,76.460158
BOTAD JN,BTD,Gujarat,22.1828706,71.6655966
BASWA,BU,Haryana,27.149686,76.575644
AKOLA JN,AK, ,20.723084,77.005497
DAREKASA,DKS, ,21.271299,80.580751
Buglanwali,BUGL,Rajasthan,29.79175067,74.23897337
BASAR,BSX,Andhra Pradesh,18.86512,77.938506
Baddowal,BWZ,Punjab,30.862117,75.742678
BARSI TAKLI,BSQ,Maharashtra,20.576054,77.060902
PARAKHEDA,PARH,Madhya Pradesh,25.705583,77.642772
BIRLANAGAR,BLNR, ,26.237555,78.1953108
Bargi,BUQ,Madhya Pradesh,22.995933,79.875125
SIKRODA KWANRI,SIKD, ,26.569564,77.962853
Bhupalsagar,BSJ,Rajasthan,24.84776209,74.21161319
Bisharpara Kodaliya,BRPK,West Bengal,22.676284,88.434731
TULUKAPATI,TY,Tamil Nadu,9.467439,77.936903
Basulyasutahata,BYSA,West Bengal,22.12030128,88.13056325
BARGARH,BRG,Uttar Pradesh,25.16427042,81.45005847
KASARA,KSRA, ,19.647159,73.472003
OOMBERMALI,OMB, ,19.628026,73.422651
Marahra,MH, ,25.100178,85.446664
KHARDI,KE, ,19.579952,73.393442
THANSIT,THS, ,19.549981,73.351813
Bhagsar,BSGR,Punjab,30.452385,74.401977
ATGAON,ATG, ,19.5031813,73.32769124
ASANGAON,ASO, ,19.439278,73.307859
VASIND,VSD, ,19.406422,73.267689
KHADAVLI,KDV, ,19.35621892,73.21871043
AMBIVLI,ABY, ,19.267587,73.17171
DIVA,DIVA, ,19.188394,73.041905
MUMBAI SANDHURST ROAD,SNRD,Maharashtra,18.962311,72.839733
Banga,BXB,Punjab,31.177139,75.999562
THANE,TNA, ,19.185757,72.975417
Bahminiwala,BVW,Punjab,30.54894,74.193132
MULUND,MLND, ,19.172355,72.956933
KAURHA,KUF, ,27.462683,80.102675
KARNA,KAR, ,27.32161,80.196235
NAHUR,NHU, ,19.154646,72.946683
Betnoti,BTQ,Orissa,21.74134,86.8435187
BANASANDRA,BSN,Karnataka,13.265332,76.659317
MORI BERA,MOI,Rajasthan,25.035575,73.136306
BIROLIYA,BRLY,Rajasthan,25.170546,73.192517
ROHAT,RT,Rajasthan,25.92147561,73.09531882
BAGEVADI RD,BSRX,Karnataka,16.47986853,75.82814753
ATTIPPATTU PUDU NAGAR,AIPP, ,13.249326,80.299606
Bilga,BZG,Punjab,31.058267,75.666841
LAKHAMANCHI,LMC,Gujarat,22.57181241,71.14841382
Baidyanathdham Deoghar,BDME,Jharkhand,24.4892623,86.6920701
BARSI TOWN,BTW,Maharashtra,18.240993,75.718169
Barwaha,BWW,Madhya Pradesh,22.2554459,76.0302621
JAWAN WALA SHEHAR,JWLS,Himachal Pradesh,32.14165,76.003772
KIM,KIM, ,21.399697,72.926702
SAMAYANALLUR,SER, ,9.981546,78.035087
Chandod,CDD,Gujarat,21.99195697,73.45218164
DADHAPARA,DPH, ,22.028156,82.123182
JAIRAMNAGAR,JRMG, ,22.034344,82.296511
UGAON,UGN, ,20.122592,74.136829
Bamanhat,BXT,West Bengal,26.07628446,89.62797753
BANDARKHAL,BXK,Assam,25.069785,92.800717
BAHMAN DIWANA,BWX,Punjab,30.225526,74.849153
BARYA RAM,BYHA,Uttar Pradesh,25.566931,82.226592
CHARKHERA,CRK,Madhya Pradesh,22.367273,77.171177
BHADUTALA,BUTA,West Bengal,22.485657,87.3208
CHANDRAKONA RD,CDGR,West Bengal,22.739076,87.340588
BARSOLA,BZO,Haryana,29.394379,76.231711
DINDIGUL JN,DG, ,10.35381,77.985472
VELLODU,VO, ,10.317776,77.951415
AMBATURAI,ABI, ,10.272226,77.924468
KODAIKANAL ROAD,KQN, ,10.179613,77.909593
VADIPPATTI,VDP, ,10.086114,77.945674
CHADOTAR,CDQ,Gujarat,24.18394723,72.37251094
BAWAL,BWL,Haryana,28.070281,76.572402
BHIMAVARAM TOWN,BVRT,Andhra Pradesh,16.547348,81.516853
BAGRI NAGAR,BQN,Rajasthan,25.895725,73.787801
KARUPPATTI,KYR, ,10.044465,77.948393
SHOLAVANDAN,SDN, ,10.02227,77.965082
BAGAHA,BUG,Bihar,27.130045,84.066991
CHANPATIA,CAI,Bihar,26.94163,84.530639
CHAKIA,CAA,Bihar,26.417182,85.04636
BELRAYAN,BXM,Uttar Pradesh,28.379381,80.915268
BHILAVDI,BVQ,Maharashtra,17.008048,74.516781
ANARA,ANR,West Bengal,23.481082,86.559763
Balwant Pura Chelasi,BWPL,Rajasthan,27.9104715,75.4432869
Chataud,CATD, ,21.015051,81.73716
Chiraidongri,CID,Madhya Pradesh,22.411418,80.287402
KATHGHAR RIGHT BANK,KGFR, ,28.83210834,78.80822653
KATHGHAR EAST,KGFE, ,28.832685,78.8095
Bihariganj,BHGJ,Bihar,25.732599,86.992655
HATHIGADH,HTGR,Gujarat,21.6201,71.444628
Chandkhira Bagn,CHBN,Assam,24.515852,92.287381
MEKKUDI,MKY,Tamil Nadu,10.87109,78.628737
MILAK,MIL, ,28.612475,79.164117
NAGARIA SADAT,NRS, ,28.550179,79.205555
Barwala,BXC,Haryana,29.367534,75.887031
BALAMU JN,BLM, ,27.167363,80.352497
UMAR TALI,UTA, ,27.086986,80.473465
Charbhuja Road,CBG,Rajasthan,25.352228,73.946241
HONNAVAR,HNA,Karnataka,14.316931,74.433196
SENAPURA,SEN,Karnataka,13.71768018,74.68401195
Chargola,CGX,Assam,24.845884,92.416794
TAMARAIPADI,TMP, ,10.40234176,78.04459174
VADAMADURA,VDM, ,10.43633558,78.10215996
AYYALUR,AYR, ,10.483391,78.157049
KALPATTICHATRAM,KFC, ,10.51806567,78.23436756
VALYAMPATTI,VPJ, ,10.54405502,78.3098144
CHETTIYAPATTI,CII, ,10.57564455,78.36623184
BHAYANDAR,BYR,Maharashtra,19.311766,72.853039
BHANDU MOTIDAU,BHU,Gujarat,23.709061,72.389339
Canning,CG,West Bengal,22.313264,88.667458
Changotola,CGLA, ,22.22994616,80.11878948
CHAKKI BANK,CHKB,Punjab,32.259653,75.636651
Junair Halt,JAR, ,25.27360737,85.25069634
CHANDAUSI JN,CH,Uttar Pradesh,28.458626,78.780268
DUNGRI,DGI,Gujarat,20.687336,72.949119
BISWA BRIDGE,BIS, ,20.88515715,76.33919345
YEULKHED,YAD, ,20.724559,77.07497
Kath Kuiyan,KKT, ,26.85680184,84.04787091
BORGAON,BGN, ,20.7290593,77.1796502
DUDWINDI,DDY,Punjab,31.237553,75.258143
KATEPURNA,KTP, ,20.723777,77.259381
SUMMIT,SUM, ,20.2117506,74.34312998
LASALGAON,LS, ,20.154848,74.225976
DEHRADUN,DDN,Uttarakhand,30.3140377,78.0336011
MURTAJAPUR,MZR, ,20.736468,77.354825
CHANDRESAL,CDSL,Rajasthan,25.212948,75.943986
CHANDIGARH,CDG,Chandigarh,30.7019773,76.82208
MANA,MANA, ,20.761491,77.469063
MANDURA,MNDA, ,20.78015,77.522584
KAPTANGANJ JN,CPJ,Uttar Pradesh,26.926388,83.699907
ASWANI HALT,AWS,Bihar,27.15958,84.051843
KURAM,KUM, ,20.808396,77.58733
TAKLI,TKI, ,20.833253,77.65695
KAKORI,KKJ, ,26.885454,80.79835
LUCKNOW WEST (ALH),LNWT, ,26.829443,80.909614
DESARI,DES,Bihar,25.66835936,85.40876566
NIPHAD,NR, ,20.096584,74.079481
BADNERA JN,BD, ,20.8567925,77.7323197
BARKUR,BKJ,Karnataka,13.4774588,74.7596804
BEKAL FORT,BFR,Kerala,12.385524,75.042786
Dilmili,DMK,Chhattisgarh,18.987443,81.737851
Deoghar,DGHR,Jharkhand,24.51178242,86.69712126
Alur Halt,ALUR,Karnataka,12.98251226,75.99049337
TIMTALA,TMT, ,20.812496,77.79476
MALKHED,MLR, ,20.821793,77.862831
CHANDUR,CND, ,20.8045192,77.9821558
DIPORE,DIP, ,20.79317,78.040981
DHAMANGAON,DMN, ,20.784674,78.138054
TALNI,TLN, ,20.754248,78.230026
PULGAON JN,PLO, ,20.726734,78.318111
KAOTHA,KAOT, ,20.737041,78.376203
DAHEGAON,DAE, ,20.729315,78.463093
WARDHA JN,WR, ,20.732777,78.594157
SEVAGRAM,SEGM, ,20.739076,78.619225
WARUD,VADR, ,20.74716554,78.65067139
TULJAPUR,TGP, ,20.800701,78.808237
BORKHEDI,BOK, ,20.86017604,78.97444766
BUTI BORI,BTBR, ,20.91847276,79.01362896
CHAND BHAN,CBX,Punjab,30.445148,74.880021
GUMGAON,GMG, ,20.993596,79.030314
DEVARAYI,DEV,Karnataka,15.44947863,74.57136413
KHAPTI,KRI, ,21.049338,79.048839
AJNI,AJNI, ,21.12685881,79.08251975
KAMPTEE,KP, ,21.21172,79.197947
CHENGEL,CGA, ,22.486845,88.13891
Dongri Buzurg,DGBZ,Maharashtra,21.573844,79.676645
BAURIA JN,BVA, ,22.50359112,88.1635216
NALPUR,NALR, ,22.529208,88.185699
Deeg,DEEG,Rajasthan,27.48655053,77.32451142
ABADA,ABB, ,22.547877,88.199392
SANKRALL,SEL, ,22.56130949,88.20907435
ANDUL,ADL, ,22.575169,88.239643
SANTRAGACHI JN,SRC, ,22.58393,88.284011
RAMRAJATALA,RMJ, ,22.587778,88.295438
Durganagar,DGNR,West Bengal,22.650758,88.419
MANAPARAI,MPA, ,10.60756201,78.41776524
BHILGAON,BHGN,Assam,26.354394,93.926117
SAMUDRAM,SMDM, ,10.652687,78.493545
KOLATUR,KLS, ,10.700678,78.547696
CHABUA,CHB,Assam,27.48142071,95.17205813
DEOKALI,DEO,Uttar Pradesh,27.977317,80.705156
CHHAN ARORIAN,CHNR,Jammu and Kashmir,32.46131096,75.35904533
BUDHI,BDHY,Jammu and Kashmir,32.440429,75.432931
CHAK KALAN,CKKN,Punjab,32.083103,75.623498
BHANGALA,BNGL,Punjab,32.01951482,75.61231335
Chakdaha,CDH,West Bengal,23.078406,88.529672
CHOLANG,CGH,Punjab,31.61726,75.639894
DAHISAR,DIC,Maharashtra,19.250166,72.859587
Chhina,CHN,Punjab,31.902255,75.271993
Maliya,MLYA,West Bengal,22.831668,88.136281
Dhamua,DMU,West Bengal,22.290179,88.392178
DERAWAN HALT,DON,Jharkhand,23.230257,76.104438
BILASPUR JN,BSP, ,22.057473,82.167585
DAULATABAD,DLB,Maharashtra,19.916367,75.210494
DHAMARA GHAT,DHT,Bihar,25.590821,86.599522
DHALGAON,DLGN,Maharashtra,17.1209672,74.9887134
DHOKI,DKY,Maharashtra,18.353216,76.102989
DALHOGI ROAD,DLSR, ,32.289064,75.750843
Deoraha Baba Road,DRBR, ,26.283979,83.871091
DULLAHAPUR,DLR,Uttar Pradesh,25.799898,83.423264
DCAB,DCAB, ,21.226612,81.477969
DIHAKHO,DKE,Assam,25.427907,93.126587
BHILAI CABIN,CABN, ,21.236052,81.499084
DANEA,DNEA, ,23.799131,85.658334
Diplana,DPLN,Rajasthan,29.18257263,74.88112288
KUMHARI,KMI, ,21.243782,81.516054
Davol,DOW, ,22.39911,72.953112
DHARNAODA,DHR,Rajasthan,24.592205,77.099253
SARONA CABIN,SZB, ,21.25327191,81.57361633
DAPPAR,DHPR,Punjab,30.51764095,76.80750986
RAIPUR JN,R, ,21.256462,81.629328
W R S COLONY PH,WRC, ,21.277968,81.639183
URKURA,URK, ,21.289034,81.644569
Dumra,DUMR,Bihar,26.576993,85.533639
DISA,DISA,Gujarat,24.2371252,72.1796003
CHERUKUVADA,CKV,Andhra Pradesh,16.58967159,81.42156278
LUCKNOW,LKO, ,26.830675,80.925291
OLD DELHI,DLI,Delhi NCT,28.661816,77.228356
MANDHAR,MDH, ,21.33807,81.704606
SILIARI,SLH, ,21.426336,81.755534
BAIKUNTH,BKTH, ,21.4976724,81.7800294
CHARVATTUR,CHV,Kerala,12.213321,75.15435
CHANDERA,CDRA,Kerala,12.179818,75.168292
BELHA,BYL, ,21.961973,82.077189
PUNGGUDI,PUG, ,10.748083,78.620151
TIRUCHIRAPPALLI,TPJ, ,10.794067,78.685355
CHAKARBHATHA,CHBT, ,22.003082,82.112168
Diyatara Road,DTRD,Rajasthan,27.73359625,72.83991879
IB,IB, ,21.815777,83.948781
KHARAGPUR JN,KGP, ,22.341432,87.328456
PHULESWAR,FLR, ,22.47787564,88.1160489
Dinhata,DHH,West Bengal,26.0707762,89.5868746
Dakshin Durgapur,DKDP,West Bengal,22.308871,88.399338
To Darjeeling,DJRZ,West Bengal,26.8521353,88.3332302
DULIAJAN,DJG,Assam,27.367712,95.306952
DIKOM,DKM,Assam,27.46422657,95.08067428
Dhachna,DHNA,Bihar,25.64647321,87.98693869
Jethian,JTIN, ,24.92954815,85.31412773
Dharmanagar,DMR,Tripura,24.366946,92.168247
Dhapdhapi,DPDP,West Bengal,22.315994,88.459855
Ellenabad,ENB,Rajasthan,29.44410399,74.65793411
Dullabcherra,DLCR,Assam,24.505297,92.477671
Devi Halt,DVH,Madhya Pradesh,21.706411,78.86207
Dagaon,DGX,Assam,26.444446,92.613689
Dokwa,DKWA,Rajasthan,28.579787,75.323364
Dudda,DUH,Karnataka,13.08842214,76.2042468
Dhule,DHI,Maharashtra,20.887752,74.768847
Dhubulia,DHU,West Bengal,23.483546,88.441145
Donigal,DOGL,Karnataka,12.90404781,75.73412168
DARASURAM,DSM,Tamil Nadu,10.944384,79.356384
DEWAS,DWX,Madhya Pradesh,22.977556,76.051191
DUNDARA,DOR,Rajasthan,25.895799,72.796892
Dauram Madhepura,DMH,Bihar,25.908513,86.782638
Dholipal,DPK,Rajasthan,29.76082671,74.25159995
ADARSHNAGAR,AHO,Rajasthan,26.41157993,74.65343249
Dina Nagar,DNN,Punjab,32.134789,75.467351
Darliput,DPC,Orissa,18.365186,82.746519
DWARKA,DWK,Gujarat,22.251023,68.980434
RAJ NANDGAON,RJN, ,21.101186,81.039019
DAURAI,DOZ,Rajasthan,26.395604,74.619546
PARMALKASA,PMS, ,21.140859,81.09869
Daun Kalan,DOC,Punjab,30.37921906,76.45856896
MARAUDA,MXA,Chhattisgarh,21.15958,81.35973
BARAHMUAFI,BQF,Uttar Pradesh,25.039892,81.009932
DEORI,DOE,Madhya Pradesh,23.298435,80.009808
DAGARHKERI,DRHI,Madhya Pradesh,22.08127321,76.82640176
DONGARGAON,DGN,Madhya Pradesh,21.641314,76.364067
KASBE-SUKENE,KBSN, ,20.072296,74.027149
KHERVADI,KW, ,20.046948,73.973978
ODHA,ODHA, ,20.01601,73.910456
NASIK ROAD,NK, ,19.947627,73.841897
LAHAVIT,LT, ,19.852905,73.815119
KANJUR MARG,KJMG, ,19.128181,72.928041
GHATKOPAR,GC, ,19.085985,72.908591
LOKMANYA TILAK TERM,LTT, ,19.07032,72.891739
Debari,DRB,Rajasthan,24.606987,73.805352
FAKHARPUR HALT,FAP,Uttar Pradesh,28.846965,77.293521
DELHI SHAHDARA,DSA,Delhi NCT,28.673098,77.293154
GHAZIPUR GHAT,GZT,Uttar Pradesh,25.60028,83.604802
PERUGAMANI,PGN,Tamil Nadu,10.889271,78.54751
DIMAPUR,DMV,Nagaland,25.905702,93.727816
DUDH SAGAR WATER FALLS,DWF,Karnataka,15.31333714,74.31403358
PHURSUNGI,FSG,Maharashtra,18.455829,74.026016
Phulia,FLU,West Bengal,23.229897,88.49634
Dangoaposi,DPS,Jharkhand,22.167964,85.59273
Durga Chak Town,DZKT,West Bengal,22.066831,88.136032
Mumbai Elphinstone Road,EPR,Maharashtra,19.00694,72.835426
Eraligu,ELL,Assam,24.665398,92.332631
DILDARNAGAR JN,DLN, ,25.419424,83.668324
Daniyawan Bazar Halt,DNWH,Bihar,25.43450362,85.29089511
AHIMANPUR,AHM,Uttar Pradesh,25.252404,82.511544
FALNA,FA,Rajasthan,25.235808,73.234953
Dodh,DODH,Punjab,30.841607,74.521937
DARAGANJ,DRGJ,Uttar Pradesh,25.44265,81.87999
Dhanera,DQN,Gujarat,24.506528,72.032364
Dumka,DUMK,Jharkhand,24.289527,87.254975
SRIRANGAM,SRGM, ,10.857918,78.696348
PONMALAI GOLDEN ROCK,GOC, ,10.791837,78.709755
Durgachak,DZK,West Bengal,22.082011,88.155274
TIRUCHIRAPALI TOWN,TPTN, ,10.829084,78.702834
UTTAMARKOVIL,UKV, ,10.877948,78.702346
PICHCHANDARKOVL,BXS, ,10.881112,78.720236
VALADI,VLDE, ,10.872869,78.757917
MANDURAI,MAND, ,10.873068,78.786196
LALGUDI,LLI, ,10.875733,78.813672
KATTUR,KTTR, ,10.895834,78.855173
PULLAMBADI,PMB, ,10.940214,78.917573
KALLAKKUDI PLGH,KKPM, ,10.966119,78.948759
KALLAGAM,KLGM, ,11.02561453,79.0054263
SILLAKKUDI,SLTH, ,11.09563342,79.03686199
ARIYALUR,ALU, ,11.150035,79.068318
OTTAKOVIL,OTK, ,11.222726,79.109674
VELLUR HALT,VER, ,11.242453,79.13845
SENDURAI,SNDI, ,11.256462,79.168778
MATHUR,MTUR, ,11.318107,79.205803
ICHCHANGADU,ICG, ,11.3710038,79.21975512
PENNADAM,PNDM, ,11.397963,79.219978
TALANALLUR,TLNR, ,11.436374,79.24125
VRIDDHACHALM TN,VRT, ,11.482273,79.279462
DOSAPADU,DPD,Andhra Pradesh,16.468807,80.938771
Gogameri,GAMI,Rajasthan,29.16024403,75.03507564
GHARNI,GANI,Maharashtra,18.47697,76.758368
DEVTHANA,DVN,Maharashtra,19.274562,77.689981
DUHAI,DXH,Uttar Pradesh,28.730283,77.480363
Dhauni,DWLE,Bihar,25.01032968,86.99304098
DHURI JN,DUI,Punjab,30.372741,75.866603
Fatehpur Shekhawati,FPS,Rajasthan,28.000728,74.971043
DWARKAGANJ,DWJ,Uttar Pradesh,26.316418,82.109076
DOMBIVILI,DI, ,19.218218,73.0869
VIKHROLI,VK, ,19.11196,72.928312
VIDYAVIHAR,VVH, ,19.079258,72.897181
VANGAON,VGN,Maharashtra,19.882845,72.763185
Ekangarsarai,EKR,Bihar,25.2224815,85.2322638
GURGAON,GGN,Haryana,28.489165,77.010739
DATEWAS,DTW,Punjab,29.893255,75.616682
Nangi,NAI,West Bengal,22.500256,88.223984
Farukhnagar,FN,Haryana,28.467066,76.828486
GONDAL,GDL,Gujarat,21.972471,70.795588
Gawnaha,GAH,Bihar,27.269839,84.520176
GHATLA,GAL,Rajasthan,27.731813,76.628452
ADIPUR,AI,Gujarat,23.0770527,70.0786586
MUMBAI CHINCHPOKLI,CHG,Maharashtra,18.986789,72.832659
Dantewara,DWZ,Chhattisgarh,18.907733,81.354536
DIGSAR,DXR,Gujarat,22.712403,71.499375
Fatehabad Chowk Junction,FTD,Madhya Pradesh,23.009106,75.673338
Dahina Zainabad,DZB,Haryana,28.29107857,76.39169434
TIRUMALPUR,TMLP,Tamil Nadu,12.956333,79.673488
KANCHIPURAM EAST,CJE,Tamil Nadu,12.84113719,79.71204368
DUBRAJPUR,DUJ,West Bengal,23.803358,87.378973
DIGARU,DGU,Assam,26.173306,91.977861
